id,manufacturer,company_location,year_reviewed,bean_origin,bar_name,cocoa_percent,num_ingredients,ingredients,rating,record_id_hash,source_system,user_id
1089.0,Ritual,U.S.A.,2013.0,Belize,"  Toledo District, Maya, batch 001  ",75.0,2.0,"['B','S']",4.0,NOISE_478,4736,1903
1466.0,Ritual,U.S.A.,2015.0,,"Camino Verde P., Balao, Guayas, 2014, b. 001",85.0,2.0,"B,S",4.0,NOISE_505,3526,4460
1466.0,Ritual,U.S.A.,2015.0,Blend,"Mid Mountain, 2014, batch 002",70.0,2.0,"B,S",4.0,NOISE_863,3187,2513
1860.0,Ritual,United States,2016.0,Ecuador,"Camino Verde P., Balao, 2015 harvest, batch8",75.0,2.0,"['B','S']",4.0,NOISE_221,3247,3018
2008.0,nan,U.S.A.,2017.0,Mexico,  Xoconusco  ,75.0,3.0,"['B','S','C']",4.0,NOISE_499,6189,6152
2282.0,Ritual,U.S.A.,2019.0,Nicaragua,"La Colonia, Enliven Cacao",70.0,2.0,"B,S",4.0,NOISE_488,3777,6659
2418.0,Ritual,U.S.A.,2019.0,Trinidad,"  Jagassar Estate, Moruga Region, microlot  ",80.0,2.0,"['B','S']",4.0,NOISE_218,2817,9458
2514.0,Ritual,U.S.A.,2020.0,Madagascar,"  Sambirano, 2019 h., batch 7  ",75.0,3.0,"B,S,C",4.0,NOISE_584,1744,2328
2080.0,River-Sea,USA,2018.0,Tanzania,"Kokoa Kamili, Morogoro",72.0,3.0,"B,S,C",3.0,NOISE_720,6548,2517
2354.0,River-Sea,U.S.A.,2019.0,Fiji,"  Vanua Levu, Matasawalevu  ",70.0,3.0,"B,S,C",2.0,NOISE_194,6859,1976
2354.0,River-Sea,U.S.A.,2019.0,Peru,Ucayali,70.0,3.0,"B,S,C",2.0,NOISE_145,4734,8369
1844.0,Roasting Masters,South Korea,2016.0,Costa Rica,"La Dorado, light roast",-1.0,2.0,"B,S",3.0,NOISE_132,8273,5651
1844.0,Roasting Masters,South Korea,2016.0,Costa Rica,"  Tapanti, light roast  ",70.0,2.0 years,"B,S",3.0,NOISE_206,5260,4541
1844.0,Roasting Masters,South Korea,2016.0,Costa Rica,Maleku,70.0,2.0,"B,S",3.0,NOISE_291,2773,7965
1061.0,Robert (aka Chocolaterie Robert),Madagascar,2013.0,Madagascar,Madagascar,75.0,5.0,"B,S,C,V,L",3.0,NOISE_771,6671,9561
1061.0,Robert (aka Chocolaterie Robert),Madagascar,2013.0,Madagascar,Madagascar w/ nibs,68.0,4,"B,S,C,L",3.0,NOISE_532,3839,6202
923.0,  Rococo (Grenada Chocolate Co.)  ,U.K.,2012.0,Grenada,"Gru Grococo, St. Andrews",66.0,,,4.0,NOISE_585,9210,8583
213.0,Rogue,United States,2008.0,Dominican Republic,"Hispaniola, 2008",70.0,2.0,,3.0,NOISE_523,2265,2117
213.0,Rogue,United States,2008.0,Jamaica,Jamaica,70.0,2.0,"['B','S']",3.0,NOISE_314,6233,7715
213.0,Rogue,U.S.A.,2008.0,Madagascar,"Sambirano, 2008",70.0,2.0,"B,S",3.0,NOISE_172,3847,8167
213.0,Rogue,U.S.A.,2008.0,Trinidad,Trinidad,70.0,2.0,"B,S",3.0,NOISE_922,8080,9816
327.0,Rogue,U.S.A.,2009.0,Venezuela,Rio Caribe,70.0,2.0,"B,S",4.0,NOISE_896,7262,4648
565.0,Rogue,U.S.A.,2010.0,Peru,Piura,75.0,2.0,"['B','S']",4.0,NOISE_105,4296,5898
793.0,Rogue,U.S.A.,2011.0,Bolivia,"Silvestre, Batch 1, 2011",75.0,2.0,"['B','S']",3.0,NOISE_314,4172,5075
979.0,Rogue,U.S.A.,2012.0,Ecuador,"Camino Verde P., Balao, Guayas",75.0,2.0,"B,S",4.0,NOISE_462,1147,9951
1038.0,Rogue,U.S.A.,2013.0,Madagascar,"  Akessons Estate, Sambirano, 2013  ",70.0,2.0,"B,S",4.0,NOISE_650,4433,5403
1081.0,Rogue,United States,2013.0,Dominican Republic,"  Hispaniola, 2013  ",70.0,2.0,"B,S",4.0,NOISE_236,5605,8881
1193.0,Rogue,U.S.A.,2013.0,Jamaica,"Bachelor's Hall E., St. Thomas Parish, batch 1",75.0,2.0,"B,S",-100.0,NOISE_223,4889,2925
1081.0,Rogue,U.S.A.,2013.0,Bolivia,"  Silvestre, Batch 7, 2013  ",75.0,2.0,"B,S",4.0,NOISE_949,9734,8272
1209.0,Rogue,U.S.A.,2014.0,Venezuela,Porcelana,80.0,2.0,"['B','S']",4.0,NOISE_731,6899,4239
1566.0,  Rogue  ,U.S.A.,2015.0,Bolivia,"Tranquilidad, Batch 1",75.0,2.0,"B,S",3.0,NOISE_546,3674,6034
1446.0,Rogue,U.S.A.,2015.0,Venezuela,"Caranero, Choc. Garage Exclusive",70.0,2.0,"['B','S']",4.0,NOISE_462,7450,7754
1748.0,Rogue,U.S.A.,2016.0,Honduras,"La Masica, Batch 1, FHIA Research Center",75.0,2.0,"B,S",,NOISE_190,3805,9749
717.0,  Rozsavolgyi  ,hungary,2011.0,,Porcelana,71.0,3.0,"B,S,C",2.0,NOISE_368,9770,6879
765.0,Rozsavolgyi,Hungary,2011.0,Principe,Principe,77.0,3.0,"B,S,C",3.0,NOISE_246,2139,9962
713.0,Rozsavolgyi,HUNGARY,2011.0,Venezuela,Carenero Superior,73.0,3.0,"B,S,C",4.0,NOISE_733,8270,7973
717.0,Rozsavolgyi,Hungary,2011.0,Venezuela,"Aragua, Trincheras",70.0,3.0,"B,S,C",4.0,NOISE_937,6465,2372
871.0,Rozsavolgyi,Hungary,2012.0,Venezuela,"  Rio Caribe Superior, Paria Penninsula, b. R380  ",76.0,3.0,"['B','S','C']",2.0,NOISE_249,6749,1671
809.0,Rozsavolgyi,Hungary,2012.0,Venezuela,  Sur del Lago  ,84.0,3.0 years,"['B','S','C']",2.0,NOISE_387,3727,4499
871.0,Rozsavolgyi,Hungary,2012.0,Madagascar,"Sambirano, Akesson Estate, batch MT3802",72.0,3.0,"['B','S','C']",2.0,NOISE_242,2140,8544
2004.0,Rozsavolgyi,Hungary,2017.0,Venezuela,Chuao,73.0,3.0,"['B','S','C']",4.0,NOISE_559,1504,8360
2672.0,  Rozsavolgyi  ,Hungary,2021.0,Peru,"  Piura, Norandino, Gran Blanco Nativo, b. PB4704  ",72.0,3.0,"B,S,C",105.0,NOISE_831,6449,9128
1964.0,Ruket,Italy,2017.0,,"Red Mayan, Xoco",72.0,3.0,"B,S*,C",3.0,NOISE_591,9764,7027
2036.0,Ruket,Italy,2018.0,Haiti,"  Pisa, lot 03HA  ",-100.0,3.0,"B,S,C",3.0,NOISE_755,6633,8904
2036.0,Ruket,Italy,2018.0,Nicaragua,"Nugu, lot 02N",70.0,3.0,"B,S,C",4.0,NOISE_935,6686,5862
2668.0,Ruket,Italy,2021.0,,"Sumba, lot 02IN",77.0,2.0,"['B','S']",3.0,NOISE_252,7686,9549
2660.0,Ruket,italy,2021.0,Tanzania,Kokoa Kamili. Lot 73T,72.0,2.0,"B,S",4.0,NOISE_265,5228,8266
615.0,  S.A.I.D.  ,Italy,2010.0,Blend,  100 percent  ,100.0,,,2.0,NOISE_926,5969,5338
615.0,S.A.I.D.,Italy,2010.0,Dominican Republic,Samana,70.0,,,3.0,NOISE_469,8738,3010
607.0,  S.A.I.D.  ,Italy,2010.0,Madagascar,Malgascio,64.0,,,4.0,NOISE_730,3357,1887
615.0,S.A.I.D.,Italy,2010.0,Blend,"Carribean, Arawak",200.0,,,4.0,NOISE_676,9988,6712
615.0,nan,Italy,2010.0,Blend,Latino,72.0,,,4.0,NOISE_471,2028,4687
813.0,Sacred,U.S.A.,2012.0,Blend,"  Midnight, Central and S. America  ",83.0,-4.0,"['B','S*','C','V']",3.0,NOISE_522,8491,5615
813.0,  Sacred  ,USA,2012.0,,"Twilight, Central and S. America",69,4.0 years,"B,S*,C,V",3.0,NOISE_402,5759,3573
288.0,nan,Argentina,2008.0,Brazil,Bahia Superior,70.0,4.0,"['B','S','C','L']",4.0,NOISE_431,9896,4755
288.0,  Salgado  ,argentina,2008.0,,Esmeraldas,70.0,4.0,"B,S,C,L",4.0,NOISE_474,3335,9347
288.0,  Salgado  ,Argentina,2008.0,Venezuela,Carenero Superior,70.0,4.0,"B,S,C,L",4.0,NOISE_564,9069,3105
292.0,Salgado,Argentina,2008.0,,Rio Arriba,70.0,4.0,"B,S,C,L",4.0,NOISE_362,5148,7748
2004.0,San Jose,Ecuador,2017.0,Ecuador,"H. San Jose, Los Rios, L300817",70.0,4.0,"B,S,C,L",3.0,NOISE_912,9901,9236
32.0,nan,Colombia,2006.0,Colombia,Colombian Semi Dark,53.0,5.0 years,"['B','S','C','V','L']",2.0,NOISE_602,7361,8332
32.0,Santander (Compania Nacional),Colombia,2006.0,Colombia,Colombian,65.0,5.0,"['B','S','C','V','L']",3.0,NOISE_481,8904,8476
32.0,Santander (Compania Nacional),Colombia,2006.0,Colombia,Colombian Dark,70.0,5.0,"B,S,C,V,L",105.0,NOISE_650,9281,8174
404.0,Santander (Compania Nacional),Colombia,2009.0,Colombia,Colombian 2008,75.0,3.0,"B,S,L",3.0,NOISE_591,9641,2434
414.0,nan,Colombia,2009.0,Colombia,Colombian w/ nibs,70,5.0 years,"B,S,C,V,L",3.0,NOISE_636,1675,2110
761.0,Santome,France,2011.0,Sao Tome,Sao Tome,70.0,5.0,"B,S,C,V,L",3.0,NOISE_318,6584,1940
15.0,Scharffen Berger,U.S.A.,2006.0,Blend,  Extra Dark  ,82.0,5.0,"B,S,C,V,L",2.0,NOISE_777,3793,9336
40.0,nan,U.S.A.,2006.0,Blend,"Kumasi Sambirano, Ghana & Madagascar",68.0,5.0,"B,S,C,V,L",2.0,NOISE_461,2553,4279
56.0,Scharffen Berger,United States,2006.0,,Jamaica a l'ancienne,70.0,5.0,,2.0,NOISE_607,4430,8559
56.0,Scharffen Berger,U.S.A.,2006.0,Blend,Semisweet,62.0,5.0,"['B','S','C','V','L']",3.0,NOISE_149,8000,2087
15.0,  Scharffen Berger  ,U.S.A.,2006.0,Blend,Bittersweet,70.0,5.0,"B,S,C,V,L",4.0,NOISE_280,2657,3864
117.0,  Scharffen Berger  ,U.S.A.,2007.0,Blend,"Las Islas, Carribean(DR/Jam/Tri)",72.0,5.0,"B,S,C,V,L",3.0,NOISE_676,6369,4667
135.0,Scharffen Berger,U.S.A.,2007.0,Blend,  Nibby  ,62.0,5.0,"['B','S','C','V','L']",3.0,NOISE_919,1111,8923
188.0,Scharffen Berger,U.S.A.,2007.0,Blend,Antilles (Trin/Gren/DR/Ven),75.0,5.0,"B,S,C,V,L",3.0,NOISE_295,4483,7301
135.0,Scharffen Berger,U.S.A.,2007.0,,Cuyagua,75.0,5.0,"B,S,C,V,L",4.0,NOISE_938,3035,5338
227.0,  Scharffen Berger  ,U.S.A.,2008.0,Blend,"Finisterra, Ven., Trinidad, Mad.",72.0,5.0,"['B','S','C','V','L']",3.0,NOISE_154,2976,1358
336.0,Scharffen Berger,USA,2009.0,Brazil,  Tome Acu  ,68.0,5.0,"B,S,C,V,L",4.0,NOISE_916,8805,5495
445.0,Scharffen Berger,U.S.A.,2009.0,Vietnam,Ben Tre,72.0,5.0,"B,S,C,V,L",4.0,NOISE_610,2510,7110
336.0,Scharffen Berger,U.S.A.,2009.0,Ghana,Asante,65.0,5.0,"B,S,C,V,L",4.0,NOISE_615,4756,3809
464.0,Scharffen Berger,U.S.A.,2010.0,Grenada,  Camahogne  ,68.0,5.0,"B,S,C,V,L",4.0,NOISE_262,1354,2128
464.0,Scharffen Berger,U.S.A.,2010.0,Madagascar,Amina,65.0,5.0,"B,S,C,V,L",4.0,NOISE_419,9846,1833
781.0,Scharffen Berger,U.S.A.,2011.0,Papua New Guinea,Markham Valley,68.0,5.0,"B,S,C,V,L",4.0,NOISE_540,6858,5189
959.0,Scharffen Berger,U.S.A.,2012.0,Peru,  San Juan de Cheni  ,78.0,4.0,"B,S,C,L",4.0,NOISE_468,3617,3441
1658.0,Seaforth,U.K.,2015.0,Dominican Republic,Dominican Republic,70.0,2.0,"B,S",3.0,NOISE_593,3121,9403
1658.0,Seaforth,U.K.,2015.0,Grenada,Grenada,70.0,2.0,"B,S",3.0,NOISE_200,1509,2439
2104.0,Seahorse,U.S.A.,2018.0,Honduras,  Wampusirpi  ,70.0,2.0,"['B','S']",3.0,NOISE_727,3441,7368
2108.0,  Seahorse  ,U.S.A.,2018.0,Dominican Republic,Zorzal,70.0,2.0,"B,S",3.0,NOISE_529,8897,2124
2104.0,Seahorse,U.S.A.,2018.0,Tanzania,Kokoa Kamili,-1.0,2.0,"B,S",3.0,NOISE_400,3918,7305
2446.0,Seahorse,U.S.A.,2019.0,Fiji,Matasawalevu,70.0,2.0,"['B','S']",3.0,NOISE_903,2385,7451
2446.0,  Seahorse  ,U.S.A.,2019.0,Uganda,  Semuliki Forest  ,70.0,2.0,"B,S",4.0,NOISE_927,5247,9678
2660.0,Seahorse,U.S.A.,2021.0,Trinidad,Gewan Gangaram,75.0,2.0,"B,S",,NOISE_716,3861,8843
2590.0,Seahorse,U.S.A.,2021.0,Peru,Ucayali,70.0,2.0,"['B','S']",4.0,NOISE_432,8278,2553
2594.0,Seahorse,U.S.A.,2021.0,Vietnam,Ben Tre,70.0,2.0,"['B','S']",4.0,NOISE_559,4306,2364
2660.0,nan,U.S.A.,2021.0,India,Anamalai,70.0,2.0,"B,S",4.0,NOISE_345,1437,5228
2370.0,nan,U.S.A.,2019.0,Guatemala,Guatemala,70.0,3.0,"B,S,C",3.0,NOISE_395,1144,6936
2370.0,Shane Chocolate Works,USA,2019.0,Colombia,Colombia,70.0,3.0,"B,S,C",3.0,NOISE_197,7934,1942
2366.0,Shane Chocolate Works,U.S.A.,2019.0,Belize,  Belize  ,70.0,3.0,"['B','S','C']",4.0,NOISE_212,6769,3928
1335.0,Shark Mountain,U.S.A.,2014.0,Ecuador,  Ecuador  ,75.0,2.0,"B,S",3.0,NOISE_274,6001,9895
1335.0,  Shark Mountain  ,U.S.A.,2014.0,Belize,"Belize, 2013",72.0,2.0,"B,S",3.0,NOISE_122,5908,1564
1466.0,Shark Mountain,U.S.A.,2015.0,Venezuela,Cuyagua,77.0,2.0,"B,S",3.0,NOISE_570,1395,7870
1450.0,Shark Mountain,U.S.A.,2015.0,Jamaica,Jamaica,72.0 years,2.0,"B,S",3.0,NOISE_664,7429,8274
1450.0,Shark Mountain,U.S.A.,2015.0,Papua New Guinea,Papua New Guinea,73.0,2.0,"['B','S']",4.0,NOISE_366,6403,8538
1466.0,Shark Mountain,U.S.A.,2015.0,Dominican Republic,ROIG,74.0,2,"B,S",4.0,NOISE_320,5850,8978
713.0,  Shark's  ,U.S.A.,2011.0,U.S.A.,"Hawai'i Island, Hilo",73.0,4.0,"B,S,C,V",2.0,NOISE_695,6484,2376
721.0,Shark's,U.S.A.,2011.0,U.S.A.,"Hawai'i Island, Hilo, w/ added cocoa butter",73.0,4.0,"['B','S','C','V']",2.0,NOISE_908,8767,4791
757.0,Shattell,Peru,2011.0,Peru,Porcelana,75.0,3.0,"['B','S','C']",4.0,NOISE_107,7776,2160
1884.0,Shattell,Peru,2016.0,Peru,  Tingo Maria  ,70.0,3.0,"B,S,C",3.0,NOISE_260,6683,8190
1586.0,Sibu,Costa Rica,2015.0,Costa Rica,Oro,82.0,3.0,"['B','S','C']",3.0,NOISE_668,9560,9244
1586.0,Sibu,Costa Rica,2015.0,Costa Rica,Oscuro,70.0,3.0,"B,S,C",4.0,NOISE_145,7459,3164
911.0,  Sibu Sura  ,U.S.A.,2012.0,Peru,Peru,70.0,,,2.0,NOISE_334,2232,1769
717.0,Silvio Bessone,Italy,2011.0,Belize,Maya Belize,67.0,4.0,"['B','S','C','Sa']",3.0,NOISE_677,8998,3712
741.0,Silvio Bessone,Italy,2011.0,Colombia,"Porcelana, Colombia, Amazonas",68,4.0 years,"B,S,C,Sa",3.0,NOISE_583,7256,7494
725.0,Silvio Bessone,Italy,2011.0,Sao Tome,"Trintade, Sao Tome",65.0,4.0,"B,S,C,Sa",3.0,NOISE_556,1659,2171
729.0,  Silvio Bessone  ,Italy,2011.0,Brazil,"Bahia, Scavina",60.0,4.0,"['B','S','C','Sa']",3.0,NOISE_463,5792,6793
1339.0,Sirene,Canada,2014.0,Madagascar,"Somia Plantation, 2012",67.0,3.0,"B,S,C",4.0,NOISE_781,1785,2750
1339.0,Sirene,Canada,2014.0,Madagascar,"Somia Plantation, 2012",73.0,3.0,"['B','S','C']",4.0,NOISE_287,7094,9283
1343.0,Sirene,Canada,2014.0,Ecuador,"Camino Verde P., Balao, Guayas",73.0,3.0,"B,S,C",4.0,NOISE_878,6463,4045
1502.0,  Sirene  ,Canada,2015.0,Madagascar,"Somia Plantation, 2012",100.0,1.0,B,3.0,NOISE_929,5515,2030
1506.0,Sirene,Canada,2015.0,Ecuador,"Camino Verde P., Balao, Guayas, 2012",100.0,1.0,B,3.0,NOISE_500,4794,7036
1614.0,Sirene,Canada,2015.0,Guatemala,Lachua w/ cane sugar,73.0 years,2.0,"B,S",,NOISE_523,2122,4120
1614.0,Sirene,Canada,2015.0,Guatemala,"Lachua w/ maple sugar, batch 5",73.0,2.0,"B,S*",3.0,NOISE_147,4268,4042
1650.0,Sirene,CANADA,2015.0,Haiti,Pisa,73.0,2.0,"B,S",3.0,NOISE_953,7736,3077
1788.0,nan,Canada,2016.0,Bolivia,Wild Bolivia,73.0,2.0,"B,S",4.0,NOISE_722,6367,8192
1856.0,  Sirene  ,Canada,2016.0,Tanzania,Kokoa Kamili Coop,73.0,2.0,"['B','S']",4.0,NOISE_690,9488,6961
1860.0,Sirene,Canada,2016.0,Ecuador,"Esmeraldas, Salazar Farm",73.0,2.0,"['B','S']",4.0,NOISE_364,9722,5050
1996.0,nan,Canada,2017.0,Peru,Tingo Maria,73.0 years,2.0,"['B','S']",4.0,NOISE_464,3587,8208
2652.0,  Sirene  ,Canada,2021.0,Mexico,"Soconusco, Rayen Cacao Co-op",73.0,3.0,"B,S,C",3.0,NOISE_687,6416,4951
2652.0,nan,Canada,2021.0,India,"Anamalai, Pollachi City",73.0,3.0,"B,S,C",3.0,NOISE_392,8695,1694
1454.0,Sjolinds,U.S.A.,2015.0,Ghana,Ghana,70.0,4.0,"B,S,C,V",3.0,NOISE_902,6359,5697
1462.0,Sjolinds,U.S.A.,2015.0,Nicaragua,"Nicaragua, lot N510",72.0,3.0,"B,S,C",3.0,NOISE_215,5229,7449
1626.0,"  Smooth Chocolator, The  ",Australia,2015.0,Bolivia,Bolivia,72.0,-3.0,"B,S,C",3.0,NOISE_345,5723,1736
1666.0,"Smooth Chocolator, The",Australia,2015.0,Peru,"Maranon, batch 2",-100.0,3.0,"B,S,C",3.0,NOISE_465,4464,9285
1618.0,"Smooth Chocolator, The",Australia,2015.0,,Akesson's Estate,65.0 years,3,"B,S,C",6.0,NOISE_585,5438,6703
1622.0,"Smooth Chocolator, The",Australia,2015.0,Madagascar,  Akesson's Estate  ,70.0,3.0,"B,S,C",,NOISE_308,9794,7390
1662.0,"Smooth Chocolator, The",Australia,2015.0,Papua New Guinea,"Papua New Guinea, triple roast, batch 1",65.0,3,"B,S,C",4.0,NOISE_774,2866,7702
1622.0,"Smooth Chocolator, The",Australia,2015.0,Tanzania,Kokoa Kamili,67.0,3.0,"['B','S','C']",4.0,NOISE_500,2020,9540
1622.0,"  Smooth Chocolator, The  ",Australia,2015.0,Trinidad,San Juan Estate,70.0,3.0,"B,S,C",4.0,NOISE_491,5923,9219
1666.0,"  Smooth Chocolator, The  ",Australia,2015.0,Venezuela,"  Chuao, batch 3  ",70.0,3.0,"B,S,C",4.0,NOISE_440,4127,2118
1622.0,"Smooth Chocolator, The",Australia,2015.0,Ecuador,Camino Verde,72.0,3.0 years,"B,S,C",4.0,NOISE_670,6798,1498
1864.0,"Smooth Chocolator, The",Australia,2016.0,Vietnam,Tien Giang,70.0,3.0,"B,S,C",3.0,NOISE_811,8848,6248
1908.0,nan,australia,2016.0,Guatemala,"Chimelb, Lanquin, Alta Verapaz, b-GUA001",70.0,3.0,"B,S,C",3.0,NOISE_671,2433,8598
1740.0,"Smooth Chocolator, The",Australia,2016.0,Venezuela,"Guasare, La Sierra de Perija, batch gua001",70.0,3.0,"B,S,C",4.0,NOISE_887,7780,9994
1756.0,"Smooth Chocolator, The",Australia,2016.0,Belize,"Maya Mtn, Moho R., Toledo D.",70.0,3.0,"B,S,C",4.0,NOISE_122,3464,9311
1864.0,"Smooth Chocolator, The",Australia,2016.0,Australia,  Australia  ,67.0,3.0 years,"B,S,C",4.0,NOISE_290,4384,4573
1740.0,"Smooth Chocolator, The",Australia,2016.0,Ecuador,"Porcelana, Sorotaima,Machiques,batch pcl001",70.0,3.0,"['B','S','C']",4.0,NOISE_338,3166,9815
1940.0,"Smooth Chocolator, The",Australia,2017.0,,"Oko Caribe, DOR005",-1.0,3.0,"B,S,C",4.0,NOISE_772,5086,2120
1952.0,"Smooth Chocolator, The",AUSTRALIA,2017.0,Haiti,"Pisa, batch HA102",70.0,3.0,"B,S,C",4.0,NOISE_992,6068,7261
502.0,  Snake & Butterfly  ,U.S.A.,2010.0,Madagascar,Madagascar,68.0,3.0,"B,S,C",3.0,NOISE_568,7898,8074
502.0,  Snake & Butterfly  ,U.S.A.,2010.0,Ecuador,  Ecuador  ,68.0 years,3.0,"['B','S','C']",3.0,NOISE_412,6280,4338
693.0,  Snake & Butterfly  ,USA,2011.0,Ghana,Ghana,67.0,3.0,"B,S,C",2.0,NOISE_318,2431,1334
2112.0,Soeka,Amsterdam,2018.0,Sulawesi,Sulawesi,66.0,3.0,"B,S*,C",3.0,NOISE_481,5929,9842
1968.0,Soklet,india,2017.0,India,India,70.0,3.0,,3.0,NOISE_229,8686,1984
1518.0,Sol Cacao,U.S.A.,2015.0,Madagascar,Madagascar,72.0,2.0,"B,S",3.0,NOISE_710,2945,3150
1812.0,Sol Cacao,U.S.A.,2016.0,Ecuador,"Ecuador, Batch 1",70.0,2.0,"B,S",4.0,NOISE_140,1690,3966
1840.0,  Solkiki  ,U.K.,2016.0,Dominican Republic,"Castillo, Hispaniola, unroasted",85.0,2.0,"['B','S']",3.0,NOISE_750,2617,5293
1840.0,Solkiki,U.K.,2016.0,Peru,"Maranon, Fortunato No. 4",68.0,2.0,"B,S",3.0,NOISE_125,2236,5068
2366.0,Solkiki,U.K.,2019.0,Philippines,"Kablon Farms, Red Pod, 2018 harvest",70.0,3.0,"B,S,C",2.0,NOISE_675,8746,1921
1792.0,Solomons Gold,New Zealand,2016.0,Solomon Islands,Solomon Island,70.0,2.0,"['B','S']",3.0,NOISE_543,5494,7367
1796.0,Solomons Gold,New Zealand,2016.0,Solomon Islands,Solomon Island w/ nibs,75.0,2.0 years,"B,S",3.0,NOISE_228,1788,9728
1157.0,  Solstice  ,U.S.A.,2013.0,Madagascar,  Sambirano  ,70.0 years,2.0,"B,S",3.0,NOISE_617,6468,1411
1157.0,Solstice,U.S.A.,2013.0,Venezuela,Amazonas,70.0,2.0,"B,S",3.0,NOISE_918,3713,1443
1161.0,Solstice,U.S.A.,2013.0,,Bolivia,70.0,2.0 years,"['B','S']",3.0,NOISE_162,5653,1342
1161.0,Solstice,U.S.A.,2013.0,,San Martin,70.0,3.0,"B,S,C",3.0,NOISE_480,5668,4105
1161.0,Solstice,U.S.A.,2013.0,Blend,  Wasatch  ,70.0,3.0,"B,S,C",4.0,NOISE_498,6909,5115
1335.0,  Solstice  ,U.S.A.,2014.0,Uganda,Bundibugyo,70.0,3.0,"B,S,C",3.0,NOISE_461,7361,8317
1992.0,Solstice,U.S.A.,2017.0,Tanzania,  Kilombero  ,70.0,3.0,"B,S,C",3.0,NOISE_180,5779,6398
2068.0,Solstice,U.S.A.,2018.0,India,Anamalai,70.0,3.0,"B,S,C",3.0,NOISE_772,5318,1347
2660.0,Solstice,U.S.A.,2021.0,Vietnam,"Dak Nong, Lot 103120",-1.0,3.0,"B,S,C",4.0,NOISE_514,6422,9804
377.0,Soma,Canada,2009.0,Dominican Republic,Hispaniola,70.0,3.0,"B,S,C",3.0,NOISE_292,1293,4127
387.0,Soma,Canada,2009.0,Dominican Republic,Conacado,70,3.0,"['B','S','C']",6.0,NOISE_883,1114,4739
377.0,Soma,Canada,2009.0,Ghana,Africa,70.0,3.0,"['B','S','C']",4.0,NOISE_601,4570,9894
387.0,nan,Canada,2009.0,Papua New Guinea,Papua New Guinea,70.0,3.0 years,"B,S,C",4.0,NOISE_857,3897,7406
387.0,Soma,Canada,2009.0,Madagascar,Madagascar,70.0,3.0,"['B','S','C']",4.0,NOISE_122,1702,1981
387.0,Soma,Canada,2009.0,Venezuela,Ocumare,70.0,3.0,"B,S,C",4.0,NOISE_304,3306,3332
607.0,Soma,Canada,2010.0,Blend,"Black Science Blend 1, DR, Ecuador, Peru",70.0,3.0,"B,S,C",4.0,NOISE_526,9276,2692
676.0,Soma,Canada,2011.0,Grenada,"Grenada, Black Science",70.0,3.0,"B,S,C",3.0,NOISE_454,6317,2957
676.0,Soma,Canada,2011.0,Bolivia,"  Alto Beni, Wild Bolivian  ",70.0,3.0,"B,S,C",4.0,NOISE_990,5839,4328
688.0,nan,Canada,2011.0,Venezuela,Chuao,70.0,3.0,"B,S,C",4.0,NOISE_178,1527,7634
682.0,Soma,Canada,2011.0,Dominican Republic,"Elvesia P., Black Science",70.0,3.0,"B,S,C",4.0,NOISE_746,8213,8590
676.0,Soma,Canada,2011.0,Blend,"Three Amigos(Chuao, Wild Bolivia, D.R.)",70.0,3.0,"B,S,C",4.0,NOISE_583,3548,3179
676.0,Soma,Canada,2011.0,Peru,Peruvian,64.0,3.0,"B,S,C",4.0,NOISE_425,3626,5872
817.0,Soma,Canada,2012.0,Haiti,Noula Coop,70.0,3.0,"B,S,C",3.0,NOISE_999,8611,3044
951.0,Soma,Canada,2012.0,Guatemala,"Cahabon Region, batch Tri1",70.0,3.0,"['B','S','C']",4.0,NOISE_133,4480,7671
967.0,Soma,Canada,2012.0,Blend,"  Eastern Promises, Mad., Java, PNG, batch EP1  ",70.0,3.0,"B,S,C",4.0,NOISE_979,7437,9261
983.0,  Soma  ,Canada,2012.0,Papua New Guinea,Papua New Guinea,85.0 years,3.0,"B,S,C",4.0,NOISE_310,7434,3299
833.0,  Soma  ,Canada,2012.0,U.S.A.,O'ahu Island,70.0,3.0,"B,S,C",4.0,NOISE_982,7668,1080
951.0,Soma,Canada,2012.0,Venezuela,"Carenero Superior, batch CS2",70.0,3,"['B','S','C']",105.0,NOISE_108,4739,8324
867.0,Soma,Canada,2012.0,,"Dual Origins, Sambirano, Elvesia, batch SD06",70.0,3.0,"B,S,C",4.0,NOISE_425,7803,3652
867.0,Soma,Canada,2012.0,Blend,"Dancing in Your Head, 5 bean blend",70.0,3.0,"['B','S','C']",4.0,NOISE_265,1894,5237
1073.0,  Soma  ,Canada,2013.0,Peru,"Apurimac, El Quinacho Co-op",70.0,3.0,"B,S,C",3.0,NOISE_114,2600,7832
1030.0,Soma,Canada,2013.0,Indonesia,Java,70.0,3.0,"['B','S','C']",3.0,NOISE_762,3793,2951
1077.0,Soma,Canada,2013.0,Blend,Chef's Blend,70.0,3.0,"B,S,C",3.0,NOISE_738,2545,7039
1173.0,Soma,Canada,2013.0,Venezuela,"Orinoco, batch ORI 1",70.0,3.0,"B,S,C",3.0,NOISE_638,3198,1584
1019.0,Soma,Canada,2013.0,Dominican Republic,"  Rizek Cacao, batch DR 12  ",77.0,3.0,"B,S,C",4.0,NOISE_406,5707,8820
1073.0,Soma,Canada,2013.0,Trinidad,Sangre Grande P.,70.0,3.0 years,"B,S,C",4.0,NOISE_271,2022,9734
