id,manufacturer,company_location,year_reviewed,bean_origin,bar_name,cocoa_percent,num_ingredients,ingredients,rating
2414,Pralus,France,2019,Ghana,Ghana,75,4,"B,S,C,L",3
2410,Pralus,France,2019,Sao Tome & Principe,Sao Tome & Principe,75,4,"B,S,C,L",4
2414,Pralus,France,2019,Tanzania,Tanzanie,75,4,"B,S,C,L",4
2418,Pralus,France,2019,Ecuador,Equateur,75,4,"B,S,C,L",4
2118,Primo Botanica,U.S.A.,2018,Tanzania,"Kokoa Kamili, 2018 Harvest",75,2,"B,S*",3
2118,Primo Botanica,U.S.A.,2018,Peru,Choba Choba,75,2,"B,S*",3
2318,Public Chocolatory,South Korea,2019,Vietnam,Vietnam,70,2,"B,S",3
1223,Pump Street Bakery,U.K.,2014,Venezuela,"Patanemo, Carabobo, Tisano family, b. 3211",75,3,"B,S,C",3
1227,Pump Street Bakery,U.K.,2014,Ecuador,Guantupi River,85,3,"B,S,C",3
1223,Pump Street Bakery,U.K.,2014,Ecuador,Guantupi River,75,3,"B,S,C",3
1223,Pump Street Bakery,U.K.,2014,Madagascar,"Akessons Estate, Sambirano, Ambanja, b. 3212",72,3,"B,S,C",3
1688,Pump Street Bakery,U.K.,2015,Honduras,Honduras,80,3,"B,S,C",3
1502,Pump Street Bakery,U.K.,2015,Grenada,"Crayfish Bay Estate, 2014",70,3,"B,S,C",4
1530,Pump Street Bakery,U.K.,2015,Madagascar,"Akesson's, batch 4411",74,3,"B,S,C",4
1872,Pump Street Bakery,U.K.,2016,Ecuador,"Chocoan Rainforest, Teroro Escondido, ESM",77,3,"B,S,C",4
1956,Pump Street Bakery,U.K.,2017,Jamaica,"Bachelor's Hall, batch 6911",75,2,"B,S",4
2166,Pump Street Bakery,U.K.,2018,Solomon Islands,"Guadalcanal, Tenaru, David Natei F.",72,3,"B,S,C",3
931,Pura Delizia,Italy,2012,Venezuela,Venezuela,73,4,"B,S,C,L",3
1988,Pura Delizia,Italy,2017,Ecuador,Ecuador,73,4,"B,S,C,L",3
1988,Pura Delizia,Italy,2017,Papua New Guinea,Papua New Guinea,75,4,"B,S,C,L",3
1984,Pura Delizia,Italy,2017,Vietnam,Vietnam,75,4,"B,S,C,L",4
1988,Pura Delizia,Italy,2017,Philippines,Philippines,66,4,"B,S,C,L",4
1988,Pura Delizia,Italy,2017,Dominican Republic,Dominican,65,4,"B,S,C,L",4
935,Q Chocolate,Brazil,2012,Brazil,Brazil,60,3,"B,S,C",3
935,Q Chocolate,Brazil,2012,Brazil,Brazil,65,3,"B,S,C",3
1069,Q Chocolate,Brazil,2013,Brazil,Brazil,55,3,"B,S,C",3
1057,Q Chocolate,Brazil,2013,Brazil,Brazil,75,3,"B,S,C",3
1069,Q Chocolate,Brazil,2013,Brazil,Brazil,80,3,"B,S,C",3
1057,Q Chocolate,Brazil,2013,Brazil,Brazil,85,3,"B,S,C",4
2238,Qantu,Canada,2018,Peru,"Bagua, Amazonas",70,3,"B,S,C",3
2426,Qantu,Canada,2019,Peru,"Chunchu, Ayacucho, lot 208",70,3,"B,S,C",4
2470,Qantu,Canada,2020,Peru,"Morropon, Piura, AoC Golden Bean 2018",70,3,"B,S,C",4
2506,Qantu,Canada,2020,Peru,"Piura, Gran Blanco, lot 400",70,3,"B,S,C",4
2594,Qantu,Canada,2021,Peru,"Chaska, Junin, lot 425",70,3,"B,S,C",4
1796,Quetzalli (Wolter),Mexico,2016,Mexico,"Mexico, Lot 28022016",70,3,"B,S,C",3
1800,Quetzalli (Wolter),Mexico,2016,Mexico,"Uranga, Lot 22032016",74,3,"B,S,C",3
785,Raaka,U.S.A.,2011,Dominican Republic,La Red,85,3,"B,S,C",4
959,Raaka,U.S.A.,2012,Madagascar,Madagascar,75,3,"B,S,C",3
1708,Raaka,U.S.A.,2015,Congo,Virunga,75,3,"B,S,C",3
1788,Raaka,U.S.A.,2016,Peru,"Amazon Basin Blend- SMartin,Pangoa,nacional",70,3,"B,S,C",3
2032,Raaka,U.S.A.,2017,Haiti,"Pisa, unroasted",70,3,"B,S,C",3
2032,Raaka,U.S.A.,2017,Haiti,"Pisa, roasted",70,3,"B,S,C",4
470,Rain Republic,Guatemala,2010,Guatemala,Suchitepequez E.,70,5,"B,S,C,V,L",3
565,Rancho San Jacinto,Ecuador,2010,Ecuador,Ecuador,75,null,null,3
1558,Ranger,U.S.A.,2015,Peru,"San Martin, Batch 2",70,2,"B,S",2
1562,Ranger,U.S.A.,2015,Peru,"Chulucanas, Batch 1",80,2,"B,S",3
1562,Ranger,U.S.A.,2015,Peru,"Tumbes, Batch 2",73,2,"B,S",4
2668,Ranger,U.S.A.,2021,Mexico,Soconusco,70,2,"B,S",3
1872,Raoul Boulanger,France,2016,Peru,Piura,75,3,"B,S,C",3
2166,Raphio,U.S.A.,2018,Ecuador,Camino Verde,72,3,"B,S,C",4
2158,Raphio,U.S.A.,2018,Tanzania,"Kokoa Kamili, Kilombero batch IT7507",72,3,"B,S,C",4
2158,Raphio,U.S.A.,2018,Peru,"El Gran Sapasoa, batch IP7487",72,3,"B,S,C",4
2330,Raphio,U.S.A.,2019,Dominican Republic,"Oko Caribe, San Fran. De Macoris, El Cibao",72,3,"B,S,C",4
2334,Raphio,U.S.A.,2019,Nicaragua,Matagalpa,72,3,"B,S,C",4
2618,Raphio,U.S.A.,2021,Ghana,"Suhum Region, ABOCFA, b. IG7720",72,3,"B,S,C",4
867,Raw Cocoa,Poland,2012,Peru,Raw,70,null,null,2
147,Republica del Cacao (aka Confecta),Ecuador,2007,Ecuador,Manabi,75,4,"B,S,C,L",3
147,Republica del Cacao (aka Confecta),Ecuador,2007,Ecuador,El Oro,67,4,"B,S,C,L",4
170,Republica del Cacao (aka Confecta),Ecuador,2007,Ecuador,Los Rios,75,4,"B,S,C,L",4
439,Republica del Cacao (aka Confecta),Ecuador,2009,Ecuador,"Los Rios, Vinces",75,4,"B,S,C,L",2
494,Republica del Cacao (aka Confecta),Ecuador,2010,Ecuador,Esmeraldas,75,4,"B,S,C,L",3
745,Ritual,U.S.A.,2011,Costa Rica,Costa Rica,75,2,"B,S",4
967,Ritual,U.S.A.,2012,Ecuador,"Camino Verde P., 2012, Balao, Guayas, batch 1",75,2,"B,S",3
979,Ritual,U.S.A.,2012,Trinidad,"Gran Couva, 2012 harvest, batch 001",75,2,"B,S",4
891,Ritual,U.S.A.,2012,Madagascar,"Sambirano, 2011 harvest, batch 1",75,2,"B,S",4
1181,Ritual,U.S.A.,2013,Peru,"Maranon, Cajamarca, batch 002",75,2,"B,S",3
1089,Ritual,U.S.A.,2013,Belize,"Toledo District, Maya, batch 001",75,2,"B,S",4
1466,Ritual,U.S.A.,2015,Ecuador,"Camino Verde P., Balao, Guayas, 2014, b. 001",85,2,"B,S",4
1466,Ritual,U.S.A.,2015,Blend,"Mid Mountain, 2014, batch 002",70,2,"B,S",4
1860,Ritual,U.S.A.,2016,Ecuador,"Camino Verde P., Balao, 2015 harvest, batch8",75,2,"B,S",4
2008,Ritual,U.S.A.,2017,Mexico,Xoconusco,75,3,"B,S,C",4
2282,Ritual,U.S.A.,2019,Nicaragua,"La Colonia, Enliven Cacao",70,2,"B,S",4
2418,Ritual,U.S.A.,2019,Trinidad,"Jagassar Estate, Moruga Region, microlot",80,2,"B,S",4
2514,Ritual,U.S.A.,2020,Madagascar,"Sambirano, 2019 h., batch 7",75,3,"B,S,C",4
2080,River-Sea,U.S.A.,2018,Tanzania,"Kokoa Kamili, Morogoro",72,3,"B,S,C",3
2354,River-Sea,U.S.A.,2019,Fiji,"Vanua Levu, Matasawalevu",70,3,"B,S,C",2
2354,River-Sea,U.S.A.,2019,Peru,Ucayali,70,3,"B,S,C",2
1844,Roasting Masters,South Korea,2016,Costa Rica,"La Dorado, light roast",70,2,"B,S",3
1844,Roasting Masters,South Korea,2016,Costa Rica,"Tapanti, light roast",70,2,"B,S",3
1844,Roasting Masters,South Korea,2016,Costa Rica,Maleku,70,2,"B,S",3
1061,Robert (aka Chocolaterie Robert),Madagascar,2013,Madagascar,Madagascar,75,5,"B,S,C,V,L",3
1061,Robert (aka Chocolaterie Robert),Madagascar,2013,Madagascar,Madagascar w/ nibs,68,4,"B,S,C,L",3
923,Rococo (Grenada Chocolate Co.),U.K.,2012,Grenada,"Gru Grococo, St. Andrews",66,null,null,4
213,Rogue,U.S.A.,2008,Dominican Republic,"Hispaniola, 2008",70,2,"B,S",3
213,Rogue,U.S.A.,2008,Jamaica,Jamaica,70,2,"B,S",3
213,Rogue,U.S.A.,2008,Madagascar,"Sambirano, 2008",70,2,"B,S",3
213,Rogue,U.S.A.,2008,Trinidad,Trinidad,70,2,"B,S",3
327,Rogue,U.S.A.,2009,Venezuela,Rio Caribe,70,2,"B,S",4
565,Rogue,U.S.A.,2010,Peru,Piura,75,2,"B,S",4
793,Rogue,U.S.A.,2011,Bolivia,"Silvestre, Batch 1, 2011",75,2,"B,S",3
979,Rogue,U.S.A.,2012,Ecuador,"Camino Verde P., Balao, Guayas",75,2,"B,S",4
1038,Rogue,U.S.A.,2013,Madagascar,"Akessons Estate, Sambirano, 2013",70,2,"B,S",4
1081,Rogue,U.S.A.,2013,Dominican Republic,"Hispaniola, 2013",70,2,"B,S",4
1193,Rogue,U.S.A.,2013,Jamaica,"Bachelor's Hall E., St. Thomas Parish, batch 1",75,2,"B,S",4
1081,Rogue,U.S.A.,2013,Bolivia,"Silvestre, Batch 7, 2013",75,2,"B,S",4
1209,Rogue,U.S.A.,2014,Venezuela,Porcelana,80,2,"B,S",4
1566,Rogue,U.S.A.,2015,Bolivia,"Tranquilidad, Batch 1",75,2,"B,S",3
1446,Rogue,U.S.A.,2015,Venezuela,"Caranero, Choc. Garage Exclusive",70,2,"B,S",4
1748,Rogue,U.S.A.,2016,Honduras,"La Masica, Batch 1, FHIA Research Center",75,2,"B,S",4
717,Rozsavolgyi,Hungary,2011,Venezuela,Porcelana,71,3,"B,S,C",2
765,Rozsavolgyi,Hungary,2011,Principe,Principe,77,3,"B,S,C",3
713,Rozsavolgyi,Hungary,2011,Venezuela,Carenero Superior,73,3,"B,S,C",4
717,Rozsavolgyi,Hungary,2011,Venezuela,"Aragua, Trincheras",70,3,"B,S,C",4
871,Rozsavolgyi,Hungary,2012,Venezuela,"Rio Caribe Superior, Paria Penninsula, b. R380",76,3,"B,S,C",2
809,Rozsavolgyi,Hungary,2012,Venezuela,Sur del Lago,84,3,"B,S,C",2
871,Rozsavolgyi,Hungary,2012,Madagascar,"Sambirano, Akesson Estate, batch MT3802",72,3,"B,S,C",2
2004,Rozsavolgyi,Hungary,2017,Venezuela,Chuao,73,3,"B,S,C",4
2672,Rozsavolgyi,Hungary,2021,Peru,"Piura, Norandino, Gran Blanco Nativo, b. PB4704",72,3,"B,S,C",4
1964,Ruket,Italy,2017,Honduras,"Red Mayan, Xoco",72,3,"B,S*,C",3
2036,Ruket,Italy,2018,Haiti,"Pisa, lot 03HA",75,3,"B,S,C",3
2036,Ruket,Italy,2018,Nicaragua,"Nugu, lot 02N",70,3,"B,S,C",4
2668,Ruket,Italy,2021,Indonesia,"Sumba, lot 02IN",77,2,"B,S",3
2660,Ruket,Italy,2021,Tanzania,Kokoa Kamili. Lot 73T,72,2,"B,S",4
615,S.A.I.D.,Italy,2010,Blend,100 percent,100,null,null,2
615,S.A.I.D.,Italy,2010,Dominican Republic,Samana,70,null,null,3
607,S.A.I.D.,Italy,2010,Madagascar,Malgascio,64,null,null,4
615,S.A.I.D.,Italy,2010,Blend,"Carribean, Arawak",72,null,null,4
615,S.A.I.D.,Italy,2010,Blend,Latino,72,null,null,4
813,Sacred,U.S.A.,2012,Blend,"Midnight, Central and S. America",83,4,"B,S*,C,V",3
813,Sacred,U.S.A.,2012,Blend,"Twilight, Central and S. America",69,4,"B,S*,C,V",3
288,Salgado,Argentina,2008,Brazil,Bahia Superior,70,4,"B,S,C,L",4
288,Salgado,Argentina,2008,Ecuador,Esmeraldas,70,4,"B,S,C,L",4
288,Salgado,Argentina,2008,Venezuela,Carenero Superior,70,4,"B,S,C,L",4
292,Salgado,Argentina,2008,Ecuador,Rio Arriba,70,4,"B,S,C,L",4
2004,San Jose,Ecuador,2017,Ecuador,"H. San Jose, Los Rios, L300817",70,4,"B,S,C,L",3
32,Santander (Compania Nacional),Colombia,2006,Colombia,Colombian Semi Dark,53,5,"B,S,C,V,L",2
32,Santander (Compania Nacional),Colombia,2006,Colombia,Colombian,65,5,"B,S,C,V,L",3
32,Santander (Compania Nacional),Colombia,2006,Colombia,Colombian Dark,70,5,"B,S,C,V,L",4
404,Santander (Compania Nacional),Colombia,2009,Colombia,Colombian 2008,75,3,"B,S,L",3
414,Santander (Compania Nacional),Colombia,2009,Colombia,Colombian w/ nibs,70,5,"B,S,C,V,L",3
761,Santome,France,2011,Sao Tome,Sao Tome,70,5,"B,S,C,V,L",3
15,Scharffen Berger,U.S.A.,2006,Blend,Extra Dark,82,5,"B,S,C,V,L",2
40,Scharffen Berger,U.S.A.,2006,Blend,"Kumasi Sambirano, Ghana & Madagascar",68,5,"B,S,C,V,L",2
56,Scharffen Berger,U.S.A.,2006,Jamaica,Jamaica a l'ancienne,70,5,"B,S,C,V,L",2
56,Scharffen Berger,U.S.A.,2006,Blend,Semisweet,62,5,"B,S,C,V,L",3
15,Scharffen Berger,U.S.A.,2006,Blend,Bittersweet,70,5,"B,S,C,V,L",4
117,Scharffen Berger,U.S.A.,2007,Blend,"Las Islas, Carribean(DR/Jam/Tri)",72,5,"B,S,C,V,L",3
135,Scharffen Berger,U.S.A.,2007,Blend,Nibby,62,5,"B,S,C,V,L",3
188,Scharffen Berger,U.S.A.,2007,Blend,Antilles (Trin/Gren/DR/Ven),75,5,"B,S,C,V,L",3
135,Scharffen Berger,U.S.A.,2007,Venezuela,Cuyagua,75,5,"B,S,C,V,L",4
227,Scharffen Berger,U.S.A.,2008,Blend,"Finisterra, Ven., Trinidad, Mad.",72,5,"B,S,C,V,L",3
336,Scharffen Berger,U.S.A.,2009,Brazil,Tome Acu,68,5,"B,S,C,V,L",4
445,Scharffen Berger,U.S.A.,2009,Vietnam,Ben Tre,72,5,"B,S,C,V,L",4
336,Scharffen Berger,U.S.A.,2009,Ghana,Asante,65,5,"B,S,C,V,L",4
464,Scharffen Berger,U.S.A.,2010,Grenada,Camahogne,68,5,"B,S,C,V,L",4
464,Scharffen Berger,U.S.A.,2010,Madagascar,Amina,65,5,"B,S,C,V,L",4
781,Scharffen Berger,U.S.A.,2011,Papua New Guinea,Markham Valley,68,5,"B,S,C,V,L",4
959,Scharffen Berger,U.S.A.,2012,Peru,San Juan de Cheni,78,4,"B,S,C,L",4
1658,Seaforth,U.K.,2015,Dominican Republic,Dominican Republic,70,2,"B,S",3
1658,Seaforth,U.K.,2015,Grenada,Grenada,70,2,"B,S",3
2104,Seahorse,U.S.A.,2018,Honduras,Wampusirpi,70,2,"B,S",3
2108,Seahorse,U.S.A.,2018,Dominican Republic,Zorzal,70,2,"B,S",3
2104,Seahorse,U.S.A.,2018,Tanzania,Kokoa Kamili,70,2,"B,S",3
2446,Seahorse,U.S.A.,2019,Fiji,Matasawalevu,70,2,"B,S",3
2446,Seahorse,U.S.A.,2019,Uganda,Semuliki Forest,70,2,"B,S",4
2660,Seahorse,U.S.A.,2021,Trinidad,Gewan Gangaram,75,2,"B,S",3
2590,Seahorse,U.S.A.,2021,Peru,Ucayali,70,2,"B,S",4
2594,Seahorse,U.S.A.,2021,Vietnam,Ben Tre,70,2,"B,S",4
2660,Seahorse,U.S.A.,2021,India,Anamalai,70,2,"B,S",4
2370,Shane Chocolate Works,U.S.A.,2019,Guatemala,Guatemala,70,3,"B,S,C",3
2370,Shane Chocolate Works,U.S.A.,2019,Colombia,Colombia,70,3,"B,S,C",3
2366,Shane Chocolate Works,U.S.A.,2019,Belize,Belize,70,3,"B,S,C",4
1335,Shark Mountain,U.S.A.,2014,Ecuador,Ecuador,75,2,"B,S",3
1335,Shark Mountain,U.S.A.,2014,Belize,"Belize, 2013",72,2,"B,S",3
1466,Shark Mountain,U.S.A.,2015,Venezuela,Cuyagua,77,2,"B,S",3
1450,Shark Mountain,U.S.A.,2015,Jamaica,Jamaica,72,2,"B,S",3
1450,Shark Mountain,U.S.A.,2015,Papua New Guinea,Papua New Guinea,73,2,"B,S",4
1466,Shark Mountain,U.S.A.,2015,Dominican Republic,ROIG,74,2,"B,S",4
713,Shark's,U.S.A.,2011,U.S.A.,"Hawai'i Island, Hilo",73,4,"B,S,C,V",2
721,Shark's,U.S.A.,2011,U.S.A.,"Hawai'i Island, Hilo, w/ added cocoa butter",73,4,"B,S,C,V",2
757,Shattell,Peru,2011,Peru,Porcelana,75,3,"B,S,C",4
1884,Shattell,Peru,2016,Peru,Tingo Maria,70,3,"B,S,C",3
1586,Sibu,Costa Rica,2015,Costa Rica,Oro,82,3,"B,S,C",3
1586,Sibu,Costa Rica,2015,Costa Rica,Oscuro,70,3,"B,S,C",4
911,Sibu Sura,U.S.A.,2012,Peru,Peru,70,null,null,2
717,Silvio Bessone,Italy,2011,Belize,Maya Belize,67,4,"B,S,C,Sa",3
741,Silvio Bessone,Italy,2011,Colombia,"Porcelana, Colombia, Amazonas",68,4,"B,S,C,Sa",3
725,Silvio Bessone,Italy,2011,Sao Tome,"Trintade, Sao Tome",65,4,"B,S,C,Sa",3
729,Silvio Bessone,Italy,2011,Brazil,"Bahia, Scavina",60,4,"B,S,C,Sa",3
1339,Sirene,Canada,2014,Madagascar,"Somia Plantation, 2012",67,3,"B,S,C",4
1339,Sirene,Canada,2014,Madagascar,"Somia Plantation, 2012",73,3,"B,S,C",4
1343,Sirene,Canada,2014,Ecuador,"Camino Verde P., Balao, Guayas",73,3,"B,S,C",4
1502,Sirene,Canada,2015,Madagascar,"Somia Plantation, 2012",100,1,B,3
1506,Sirene,Canada,2015,Ecuador,"Camino Verde P., Balao, Guayas, 2012",100,1,B,3
1614,Sirene,Canada,2015,Guatemala,Lachua w/ cane sugar,73,2,"B,S",3
1614,Sirene,Canada,2015,Guatemala,"Lachua w/ maple sugar, batch 5",73,2,"B,S*",3
1650,Sirene,Canada,2015,Haiti,Pisa,73,2,"B,S",3
1788,Sirene,Canada,2016,Bolivia,Wild Bolivia,73,2,"B,S",4
1856,Sirene,Canada,2016,Tanzania,Kokoa Kamili Coop,73,2,"B,S",4
1860,Sirene,Canada,2016,Ecuador,"Esmeraldas, Salazar Farm",73,2,"B,S",4
1996,Sirene,Canada,2017,Peru,Tingo Maria,73,2,"B,S",4
2652,Sirene,Canada,2021,Mexico,"Soconusco, Rayen Cacao Co-op",73,3,"B,S,C",3
2652,Sirene,Canada,2021,India,"Anamalai, Pollachi City",73,3,"B,S,C",3
1454,Sjolinds,U.S.A.,2015,Ghana,Ghana,70,4,"B,S,C,V",3
1462,Sjolinds,U.S.A.,2015,Nicaragua,"Nicaragua, lot N510",72,3,"B,S,C",3
1626,"Smooth Chocolator, The",Australia,2015,Bolivia,Bolivia,72,3,"B,S,C",3
1666,"Smooth Chocolator, The",Australia,2015,Peru,"Maranon, batch 2",67,3,"B,S,C",3
1618,"Smooth Chocolator, The",Australia,2015,Madagascar,Akesson's Estate,65,3,"B,S,C",3
1622,"Smooth Chocolator, The",Australia,2015,Madagascar,Akesson's Estate,70,3,"B,S,C",4
1662,"Smooth Chocolator, The",Australia,2015,Papua New Guinea,"Papua New Guinea, triple roast, batch 1",65,3,"B,S,C",4
1622,"Smooth Chocolator, The",Australia,2015,Tanzania,Kokoa Kamili,67,3,"B,S,C",4
1622,"Smooth Chocolator, The",Australia,2015,Trinidad,San Juan Estate,70,3,"B,S,C",4
1666,"Smooth Chocolator, The",Australia,2015,Venezuela,"Chuao, batch 3",70,3,"B,S,C",4
1622,"Smooth Chocolator, The",Australia,2015,Ecuador,Camino Verde,72,3,"B,S,C",4
1864,"Smooth Chocolator, The",Australia,2016,Vietnam,Tien Giang,70,3,"B,S,C",3
1908,"Smooth Chocolator, The",Australia,2016,Guatemala,"Chimelb, Lanquin, Alta Verapaz, b-GUA001",70,3,"B,S,C",3
1740,"Smooth Chocolator, The",Australia,2016,Venezuela,"Guasare, La Sierra de Perija, batch gua001",70,3,"B,S,C",4
1756,"Smooth Chocolator, The",Australia,2016,Belize,"Maya Mtn, Moho R., Toledo D.",70,3,"B,S,C",4
1864,"Smooth Chocolator, The",Australia,2016,Australia,Australia,67,3,"B,S,C",4
1740,"Smooth Chocolator, The",Australia,2016,Ecuador,"Porcelana, Sorotaima,Machiques,batch pcl001",70,3,"B,S,C",4
1940,"Smooth Chocolator, The",Australia,2017,Dominican Republic,"Oko Caribe, DOR005",70,3,"B,S,C",4
1952,"Smooth Chocolator, The",Australia,2017,Haiti,"Pisa, batch HA102",70,3,"B,S,C",4
502,Snake & Butterfly,U.S.A.,2010,Madagascar,Madagascar,68,3,"B,S,C",3
502,Snake & Butterfly,U.S.A.,2010,Ecuador,Ecuador,68,3,"B,S,C",3
693,Snake & Butterfly,U.S.A.,2011,Ghana,Ghana,67,3,"B,S,C",2
2112,Soeka,Amsterdam,2018,Sulawesi,Sulawesi,66,3,"B,S*,C",3
1968,Soklet,India,2017,India,India,70,3,"B,S,C",3
1518,Sol Cacao,U.S.A.,2015,Madagascar,Madagascar,72,2,"B,S",3
1812,Sol Cacao,U.S.A.,2016,Ecuador,"Ecuador, Batch 1",70,2,"B,S",4
1840,Solkiki,U.K.,2016,Dominican Republic,"Castillo, Hispaniola, unroasted",85,2,"B,S",3
1840,Solkiki,U.K.,2016,Peru,"Maranon, Fortunato No. 4",68,2,"B,S",3
2366,Solkiki,U.K.,2019,Philippines,"Kablon Farms, Red Pod, 2018 harvest",70,3,"B,S,C",2
1792,Solomons Gold,New Zealand,2016,Solomon Islands,Solomon Island,70,2,"B,S",3
1796,Solomons Gold,New Zealand,2016,Solomon Islands,Solomon Island w/ nibs,75,2,"B,S",3
1157,Solstice,U.S.A.,2013,Madagascar,Sambirano,70,2,"B,S",3
1157,Solstice,U.S.A.,2013,Venezuela,Amazonas,70,2,"B,S",3
1161,Solstice,U.S.A.,2013,Bolivia,Bolivia,70,2,"B,S",3
1161,Solstice,U.S.A.,2013,Peru,San Martin,70,3,"B,S,C",3
1161,Solstice,U.S.A.,2013,Blend,Wasatch,70,3,"B,S,C",4
1335,Solstice,U.S.A.,2014,Uganda,Bundibugyo,70,3,"B,S,C",3
1992,Solstice,U.S.A.,2017,Tanzania,Kilombero,70,3,"B,S,C",3
2068,Solstice,U.S.A.,2018,India,Anamalai,70,3,"B,S,C",3
2660,Solstice,U.S.A.,2021,Vietnam,"Dak Nong, Lot 103120",70,3,"B,S,C",4
377,Soma,Canada,2009,Dominican Republic,Hispaniola,70,3,"B,S,C",3
387,Soma,Canada,2009,Dominican Republic,Conacado,70,3,"B,S,C",3
377,Soma,Canada,2009,Ghana,Africa,70,3,"B,S,C",4
387,Soma,Canada,2009,Papua New Guinea,Papua New Guinea,70,3,"B,S,C",4
387,Soma,Canada,2009,Madagascar,Madagascar,70,3,"B,S,C",4
387,Soma,Canada,2009,Venezuela,Ocumare,70,3,"B,S,C",4
607,Soma,Canada,2010,Blend,"Black Science Blend 1, DR, Ecuador, Peru",70,3,"B,S,C",4
676,Soma,Canada,2011,Grenada,"Grenada, Black Science",70,3,"B,S,C",3
676,Soma,Canada,2011,Bolivia,"Alto Beni, Wild Bolivian",70,3,"B,S,C",4
688,Soma,Canada,2011,Venezuela,Chuao,70,3,"B,S,C",4
682,Soma,Canada,2011,Dominican Republic,"Elvesia P., Black Science",70,3,"B,S,C",4
676,Soma,Canada,2011,Blend,"Three Amigos(Chuao, Wild Bolivia, D.R.)",70,3,"B,S,C",4
676,Soma,Canada,2011,Peru,Peruvian,64,3,"B,S,C",4
817,Soma,Canada,2012,Haiti,Noula Coop,70,3,"B,S,C",3
951,Soma,Canada,2012,Guatemala,"Cahabon Region, batch Tri1",70,3,"B,S,C",4
967,Soma,Canada,2012,Blend,"Eastern Promises, Mad., Java, PNG, batch EP1",70,3,"B,S,C",4
983,Soma,Canada,2012,Papua New Guinea,Papua New Guinea,85,3,"B,S,C",4
833,Soma,Canada,2012,U.S.A.,O'ahu Island,70,3,"B,S,C",4
951,Soma,Canada,2012,Venezuela,"Carenero Superior, batch CS2",70,3,"B,S,C",4
867,Soma,Canada,2012,Blend,"Dual Origins, Sambirano, Elvesia, batch SD06",70,3,"B,S,C",4
867,Soma,Canada,2012,Blend,"Dancing in Your Head, 5 bean blend",70,3,"B,S,C",4
1073,Soma,Canada,2013,Peru,"Apurimac, El Quinacho Co-op",70,3,"B,S,C",3
1030,Soma,Canada,2013,Indonesia,Java,70,3,"B,S,C",3
1077,Soma,Canada,2013,Blend,Chef's Blend,70,3,"B,S,C",3
1173,Soma,Canada,2013,Venezuela,"Orinoco, batch ORI 1",70,3,"B,S,C",3
1019,Soma,Canada,2013,Dominican Republic,"Rizek Cacao, batch DR 12",77,3,"B,S,C",4
1073,Soma,Canada,2013,Trinidad,Sangre Grande P.,70,3,"B,S,C",4
1077,Soma,Canada,2013,Venezuela,Patanemo,70,3,"B,S,C",4
1077,Soma,Canada,2013,Blend,"Crazy 88, Guat., D.R., Peru, Mad., PNG",88,3,"B,S,C",4
1077,Soma,Canada,2013,Venezuela,"Maracaibo, El Vigia",70,3,"B,S,C",4
1081,Soma,Canada,2013,Blend,"Equator, Peru, Dom. Rep",67,3,"B,S,C",4
1177,Soma,Canada,2013,Jamaica,"Bachelor's Hall E., St. Thomas Parish, batch bh1",70,3,"B,S,C",4
1307,Soma,Canada,2014,Nicaragua,La Dalia,70,3,"B,S,C",3
1339,Soma,Canada,2014,Blend,"Little Big Man, Madagascar & Ecuador",70,3,"B,S,C",3
1227,Soma,Canada,2014,Nicaragua,"La Tronca, Matagalpa",70,3,"B,S,C",4
1307,Soma,Canada,2014,Ecuador,"Camino Verde P., Balao, Guayas",80,3,"B,S,C",4
1259,Soma,Canada,2014,Peru,Maranon Canyon,70,3,"B,S,C",4
1307,Soma,Canada,2014,Vanuatu,"Espiritu Santo, 'Smoke Monster', batch sm1",70,3,"B,S,C",4
1594,Soma,Canada,2015,Venezuela,CSB Chama,70,3,"B,S,C",4
1594,Soma,Canada,2015,Venezuela,Porcelana,75,3,"B,S,C",4
1832,Soma,Canada,2016,Ecuador,"Camino Verde, Black S., batch cvu6030.0",70,3,"B,S,C",3
1820,Soma,Canada,2016,Dominican Republic,"Oko Caribe, Duarte P., Collab w Chocosol",62,3,"B,S,C",4
1820,Soma,Canada,2016,Madagascar,"Sambirano Valley, Black Science, B-60307.0",70,3,"B,S,C",4
1828,Soma,Canada,2016,Brazil,"Bahia Black, batch bra50722.1",70,3,"B,S,C",4
1828,Soma,Canada,2016,Nicaragua,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",70,3,"B,S,C",4
1828,Soma,Canada,2016,Blend,"Abstract S. w/ Jamaica nibs,batch abs60323.0",75,3,"B,S,C",4
1828,Soma,Canada,2016,Vietnam,"Tien Giang, Black S., batch VIT60420.0",70,3,"B,S,C",4
2016,Soma,Canada,2017,Fiji,Fiji,70,3,"B,S,C",3
2016,Soma,Canada,2017,Colombia,Arauca,70,3,"B,S,C",4
2068,Soma,Canada,2018,Haiti,"Pisa, Creole Gardens",70,3,"B,S,C",3
2242,Soma,Canada,2018,Madagascar,"Bejofo, Sambirano V., Akesson E.",70,3,"B,S,C",4
2242,Soma,Canada,2018,Venezuela,"Choroni, Aragua, Finca Torres Farm",70,3,"B,S,C",4
2680,Soma,Canada,2021,Blend,Dream Machine (Mad./Dom.Rep./Ecuador),62,4,"B,S,C,V",3
