ID,Gender,Age,Customer_Type,Type_of_Travel,Class,Flight_Distance,Departure_Delay,Arrival_Delay,Rating,user_id,batch_id,processing_date
7844.0,Male,26.0,Returning,Business,Business,1760,94,160.0,6.0,9731,5261,NOISE_127
7845.0,Male,58.0,nan,Business,Business,2781,0,0.0,,2630,4135,NOISE_279
7846.0,Female,44.0,Returning,Business,  BUSINESS  ,3830,0,0.0,4.0,9207,3260,NOISE_529
7847.0,Female,52.0,Returning,Business,Business,3617,-39 years,38.0,4.0,8109,5473,NOISE_806
7848.0,Female,51.0,RETURNING,Business,  Business  ,1005,8,5.0,,7151,5370,NOISE_114
7849.0,Male,30.0,Returning,  Business  ,Business,1005,54,35.0,2.0,7501,5879,NOISE_634
7850.0,Female,30.0,  First-time  ,  Business  ,  Economy  ,1005,0,0.0 years,2.0,8323,8030,NOISE_698
7851.0,Male,40.0,Returning,Business,  Economy  ,1005,10,-10.0,3.0,7816,3906,NOISE_644
7852.0,Female,45.0,Returning,  Business  ,  Business  ,1005,8,0.0,1.0,4397,7152,NOISE_209
7853.0,Female,33.0,Returning,Business,business,3442,0,0.0,4.0,8522,9615,NOISE_324
7854.0,Female,46.0,Returning,Business,BUSINESS,1005,0,0.0,5.0,6210,5875,NOISE_702
7855.0,Male,,Returning,PERSONAL,Economy,1005,392,401.0,3.0,2981,9783,NOISE_246
7856.0,Male,33.0,  Returning  ,Personal,Economy,1005,0,0.0,5.0,9574,4684,NOISE_878
7857.0,Female,50.0,Returning,  Personal  ,Economy,1005,0,0.0,5.0,8894,5613,NOISE_966
7858.0,Female,59.0,  Returning  ,  Business  ,Business,3559,0,0.0,4.0,1852,8641,NOISE_392
7859.0,Male,24.0,First-time,  Business  ,  Business  ,910,0,19.0 years,2.0,3725,4582,NOISE_120
7860.0,Male,18.0,  Returning  ,Personal,Business,948,0,11.0,3.0,7141,6823,NOISE_459
7861.0,Male,36.0,  Returning  ,Business,Business,1693,0,16.0,2.0,2016,5446,NOISE_914
7862.0,Female,38.0,First-time,Business,Business,948,0,0.0,4.0,6220,5731,NOISE_249
7863.0,Female,46.0,Returning,  BUSINESS  ,Business,948,14,17.0,4.0,2907,5760,NOISE_813
7864.0,Female,42.0,  First-time  ,Business,Business,948,1,0,5.0,4202,7509,NOISE_691
7865.0,Female,57.0,Returning,Business,  Economy  ,910,0,0.0,4.0,2559,3137,NOISE_972
7866.0,M,30.0,First time,Business,Business,948,4,0.0,3.0,9372,8437,NOISE_596
7867.0,male,51.0,Returning,Business,Business,948,2,0.0,2.0,2001,9294,NOISE_129
7868.0,Male,28.0,RETURNING,Business,Business,910,0,0.0,2.0,1704,9157,NOISE_964
7869.0,Male,57.0,Returning,Business,Business,910,0,0.0,4.0,6033,9991,NOISE_722
7870.0,Male,44.0,Returning,Business,Business,2000,0,2.0,1.0,1728,9309,NOISE_205
7871.0,Female,55.0,  Returning  ,Business,BUSINESS,948,0,0,4.0,2100,4286,NOISE_260
7872.0,Female,10.0 years,Returning,business,  Business  ,3778,34,25.0,2.0,7417,6060,NOISE_736
7873.0,M,40.0,  Returning  ,  Business  ,Business,2874,8,13.0,1.0,1916,6364,NOISE_894
7874.0,Female,58.0,Returning,  Business  ,  Business  ,3141,0,8.0,1.0,1881,5206,NOISE_756
7875.0,Female,24.0,Returning,Business,Business,910,25,25.0,4.0,4578,9519,NOISE_140
7876.0,Female,34,First-time,  Business  ,Economy,910,0,0,2.0,6115,5826,NOISE_611
7877.0,Female,36.0,Returning,Business,BUSINESS,948,0,4.0,,7088,3658,NOISE_242
7878.0,Female,28.0,FirstTime,Business,Economy,948,10,8.0,2.0,9979,7431,NOISE_473
7879.0,Male,27.0,  First-time  ,  Business  ,business,948,46,28.0 years,1.0,4280,2500,NOISE_247
7880.0,Male,42.0,First-time,business,Economy,910,0,0.0,1.0,9561,1237,NOISE_846
7881.0,Male,24.0,First-time,  Business  ,  Economy  ,948,0,0.0,3.0,9497,8073,NOISE_252
7882.0,Male,55.0,nan,Business,Business,1941,0,0.0,5.0,5582,2494,NOISE_147
7883.0,Male,22.0,First-time,Business,Economy,948,0,2.0,4.0,3525,4969,NOISE_250
7884.0,male,41.0,nan,Business,Economy,510,0,0.0,4.0,2643,4660,NOISE_822
7885.0,Female,36.0,  Returning  ,Personal,Economy,948 years,11,12.0,2.0,3521,1407,NOISE_203
7886.0,Male,45.0,Returning,Personal,Economy,948,72,77.0,2.0,9134,2964,NOISE_732
7887.0,Male,220.0,  Returning  ,Personal,Economy,948,0,10.0,0.0,9868,1667,NOISE_402
7888.0,Female,66.0 years,Returning,Personal,Economy,948,82,-70.0,3.0,6141,3674,NOISE_873
7889.0,Female,48.0,Returning,Personal,  Economy  ,910,0,6.0,5.0,4220,1999,NOISE_106
7890.0,M,9.0,Returning,Personal,Economy,910,0,0.0,2.0,8733,7183,NOISE_293
7891.0,Female,49.0,Returning,Personal,economy,948,0,0.0,2.0,7981,8122,NOISE_177
7892.0,Female,,Returning,  Personal  ,Economy,910,0,32.0,4.0,9675,9596,NOISE_233
7893.0,Female,17.0,Returning,Personal,Economy,948,7,-15.0 years,4.0,9388,6795,NOISE_408
7894.0,Male,35.0,Returning,Business,  Business  ,948,0 years,10.0,2.0,7309,5072,NOISE_896
7895.0,Female,39.0,  Returning  ,Personal,  Economy Plus  ,910,0,6.0,5.0,6859,2688,NOISE_459
7896.0,Female,,FirstTime,Business,Economy,1020,0,0.0,3.0,4600,7432,NOISE_571
7897.0,Male,39.0,Returning,BUSINESS,Business,3733,0,0.0,3.0,3466,2591,NOISE_512
7898.0,Male,48,  Returning  ,Business,Business,2079,0,0.0,4.0,4447,7004,NOISE_458
7899.0,Male,43.0,Returning,Business,Business,3892,0,1.0,4.0,5405,5044,NOISE_579
7900.0,Male,24.0 years,  Returning  ,Business,Business,3116,0,33.0,3.0,4038,1329,NOISE_328
7901.0,Female,,Returning,Business,Business,1020,0,0.0,1.0,3852,5899,NOISE_440
7902.0,Male,37.0,First-time,Business,Business,1020 years,2,0.0,3.0,2267,6296,NOISE_108
7903.0,Male,60,Returning,  Business  ,Economy,1020,3,0.0,1.0,8576,9200,NOISE_341
7904.0,Female,23.0,Returning,  Business  ,  Business  ,3256,0,0.0,1.0,8865,7379,NOISE_140
7905.0,Female,27.0,Returning,Business,  Economy  ,1020,0,5.0,1.0,9488,9385,NOISE_255
7906.0,Male,38.0,Returning,Business,Business,1020,0,0.0,1.0,5209,7557,NOISE_215
7907.0,Female,19.0,Returning,Business,Business,2816,0,0.0,2.0,6370,1892,NOISE_490
7908.0,Female,20.0,Returning,Business,Business,1020,65,56.0,5.0,1481,9739,NOISE_789
7909.0,Male,29.0,First-time,  Business  ,Economy,1020,0,11.0,3.0,7680,3588,NOISE_127
7910.0,Male,18.0,First-time,  Business  ,Economy,1020,0,0.0,3.0,1860,5727,NOISE_593
7911.0,Female,47.0,Returning,  business  ,  Business  ,2970,0,0.0,,5390,6555,NOISE_605
7912.0,Female,37.0,Returning,  Business  ,Business,2943,0,0.0,1.0,2799,1462,NOISE_937
7913.0,Male,43.0,Returning,Business,  Business  ,2164,0,0.0,4.0,5063,5380,NOISE_459
7914.0,Male,33.0,Returning,BUSINESS,Business,"1,020",0,0.0,1.0,9625,7540,NOISE_869
7915.0,Female,26.0,First-time,Business,Economy,620,0,0.0,2.0,7875,1434,NOISE_969
7916.0,Female,41.0,RETURNING,Business,Economy,620,0,25.0,2.0,2626,5771,NOISE_528
7917.0,Female,20.0,Returning,Personal,Economy,1020,11,2.0,5.0,8407,5546,NOISE_600
7918.0,Male,36.0,RETURNING,Personal,Economy,1020,11,2.0,,8714,1163,NOISE_955
7919.0,Female,55.0,Returning,Personal,Economy,1020,0,0.0,3.0,4079,6483,NOISE_985
7920.0,Male,,Returning,Personal,Economy,1020,8,16.0,0.0,9084,4815,NOISE_559
7921.0,Female,10.0,  Returning  ,  Personal  ,  Economy  ,1020,0,0.0,0.0,4721,3227,NOISE_312
7922.0,Male,41.0,Returning,PERSONAL,Economy,1020,5,6.0,4.0,5637,4472,NOISE_397
7923.0,Female,18.0,Returning,Personal,  Economy  ,1020,0,0.0,0.0,8656,5289,NOISE_128
7924.0,Male,14.0,Returning,Personal,Economy,1020,0,0.0,1.0,6691,3745,NOISE_550
7925.0,Male,220.0,Returning,Personal,Economy,1020,0,8.0,1.0,7751,3883,NOISE_806
7926.0,Male,28.0 years,nan,Personal,Economy,1020,0,0.0,1.0,3358,9459,NOISE_765
7927.0,Female,8.0,  Returning  ,Personal,Economy Plus,1020,0,0.0,0.0,5467,6478,NOISE_623
7928.0,M,28.0,Returning,Business,Business,3773,0,0.0,5.0,4131,6758,NOISE_920
7929.0,Male,32.0,Returning,  Personal  ,Economy,864,0,0.0,0.0,3514,8902,NOISE_201
7930.0,Male,11.0,First-time,Business,Economy,864 years,34,37.0,3.0,8079,1380,NOISE_528
7931.0,Female,54.0,Returning,Personal,Economy Plus,864,29,34.0,4.0,5005,6096,NOISE_146
7932.0,Female,61.0,Returning,Personal,Economy Plus,864,0,10.0,4.0,8112,8611,NOISE_161
7933.0,Female,41.0,RETURNING,Business,Business,3194,0,0.0,5.0,3754,8359,NOISE_265
7934.0,Female,22.0,First-time,Business,Economy,194,0,0.0,0.0,7789,2662,NOISE_674
7935.0,male,,RETURNING,Personal,Business,594,0,0.0,5.0,3285,1254,NOISE_396
7936.0,MALE,44.0,Returning,Business,Business,3555,0,1.0,2.0,8878,2363,NOISE_895
7937.0,Female,48.0,  Returning  ,Business,Business,594,0,0.0,,7289,9226,NOISE_202
7938.0,Male,20,First-time,Business,  Business  ,594,0,0.0,5.0,3564,7701,NOISE_513
7939.0,Male,39.0,nan,BUSINESS,BUSINESS,594,0,0.0,3.0,4719,4766,NOISE_707
7940.0,MALE,30.0,Returning,  Business  ,Business,3759,0,0.0,2.0,5622,4125,NOISE_661
7941.0,M,51.0,RETURNING,Business,  Business  ,594,0,0.0,3.0,9386,1992,NOISE_650
7942.0,Female,26,First-time,BUSINESS,Business,594,29,25.0,,6440,4960,NOISE_715
7943.0,Female,48.0,Returning,Business,Business,3791,0,0.0,1.0,7682,2314,NOISE_205
7944.0,Male,27.0,returning,Business,Business,3781,41,42.0,3.0,4009,6734,NOISE_702
7945.0,Male,25.0,First time,Business,Economy,594,0,9.0,1.0,9978,1705,NOISE_139
7946.0,Male,33.0,First time,Business,BUSINESS,594,72,58.0,2.0,8384,6882,NOISE_358
7947.0,Female,55.0,nan,Business,Business,594,0,0.0,5.0,2314,5350,NOISE_163
7948.0,Male,58.0,Returning,Business,Business,2279,0,0.0,2.0,4227,1548,NOISE_119
7949.0,Male,26.0,First-time,Business,Business,594,0,0.0,2.0,3578,5646,NOISE_200
7950.0,Female,40.0,Returning,Business,  Business  ,3557 years,0,0.0,1.0,1593,9815,NOISE_611
7951.0,Female,47.0,Returning,Business,Business,594,0,0.0,3.0,5431,6462,NOISE_751
7952.0,Female,55.0,Returning,Business,  Business  ,594,0,4.0,1.0,7575,2178,NOISE_386
7953.0,Male,22.0,  First-time  ,Business,Economy,594,0,0,0.0,2432,7247,NOISE_959
7954.0,Male,39.0,First-time,  Business  ,Economy,594,0,0.0,2.0,3868,8075,NOISE_619
7955.0,Female,40.0,Returning,Business,Business,594,20,16.0,2.0,2954,8837,NOISE_932
7956.0,Male,,First-time,Business,Business,594,2,0.0,5.0,9565,3168,NOISE_254
7957.0,M,25.0,nan,Business,  Business  ,2721,0,0.0,2.0,2338,7791,NOISE_868
7958.0,Female,41.0,  First-time  ,Business,Economy,594,0,0.0,3.0,5639,8669,NOISE_378
7959.0,Male,46.0,  Returning  ,Business,Economy,594,0,6.0,3.0,3938,7536,NOISE_328
7960.0,Male,34.0,Returning,Business,Business,2982,0 years,4.0 years,3.0,2140,2338,NOISE_286
7961.0,M,36.0,nan,Business,Economy,194,0,3.0,3.0,2502,3253,NOISE_758
7962.0,M,15.0,Returning,Personal,Economy,594,0,0.0,1.0,5255,7886,NOISE_211
7963.0,Male,17.0,Returning,  Personal  ,Economy,594,0,0.0,5.0,3521,4961,NOISE_347
7964.0,Female,44.0,Returning,Personal,  Economy  ,594,0,0.0,5.0,4088,4865,NOISE_814
7965.0,Male,66.0,Returning,Personal,Economy,594,0,11.0,2.0,9120,3269,NOISE_730
7966.0,Male,53.0,nan,Personal,economy,594 years,0,0.0,4.0,7632,9003,NOISE_162
7967.0,Female,51.0,Returning,  Personal  ,Economy,594,5,20.0,4.0,7984,5376,NOISE_586
7968.0,Female,20.0,Returning,  Personal  ,Economy,594,0,0.0,3.0,5770,5949,NOISE_725
7969.0,Female,21.0,Returning,Personal,Economy,594,0,0.0,3.0,1213,9681,NOISE_707
7970.0,Male,44.0,Returning,Business,Business,3129,0,0.0,3.0,9554,9382,NOISE_752
7971.0,Female,56.0,Returning,Business,Business,2221,0,7.0,3.0,7454,7555,NOISE_458
7972.0,Female,46.0,  Returning  ,Business,  Economy Plus  ,594,0,0.0,3.0,8562,2035,NOISE_782
7973.0,Female,70.0,Returning,  Personal  ,Economy Plus,594,0,1.0,4.0,8062,2022,NOISE_105
7974.0,M,58.0,Returning,  Personal  ,Economy Plus,594,0,0.0,5.0,9245,2186,NOISE_200
7975.0,M,49.0,  Returning  ,Personal,Economy Plus,594,0,0.0,4.0,8402,6993,NOISE_131
7976.0,Female,20.0,First-time,Business,Economy Plus,594,141 years,129.0,4.0,4091,7486,NOISE_883
7977.0,Male,49.0,Returning,Business,  Business  ,3285,0,0.0,2.0,7283,1700,NOISE_521
7978.0,Female,49,Returning,Business,Business,3616,0,0.0,5.0,2884,2487,NOISE_283
7979.0,Male,-100.0,Returning,Business,Business,2845,46,45.0,5.0,2440,7668,NOISE_847
7980.0,Male,,Returning,Business,Business,1505,0,0.0,5.0,7408,8701,NOISE_294
7981.0,MALE,46.0,Returning,Business,Business,402,0,1.0,1.0,5842,9561,NOISE_816
7982.0,Female,41.0,Returning,Business,  business  ,335,0,0,1.0,3408,3386,NOISE_324
7983.0,Male,60.0,Returning,Business,Business,2294,0,0.0,4.0,2834,9700,NOISE_875
7984.0,Female,46.0,  Returning  ,Business,Business,3621,17,11.0,5.0,1599,5359,NOISE_645
7985.0,Female,55.0,Returning,  Business  ,Business,3980,0,0.0,1.0,2301,8839,NOISE_903
7986.0,Male,26.0,First-time,BUSINESS,Business,294,0,0.0,4.0,3691,7062,NOISE_878
7987.0,Male,26.0,First-time,Business,Business,125,0,0,0.0,4573,4369,NOISE_225
7988.0,Female,47.0,Returning,Business,Business,3689,0,1.0,1.0,9463,3396,NOISE_358
7989.0,Male,36.0,Returning,  Business  ,Business,125,0,2.0,4.0,3494,6276,NOISE_467
7990.0,Female,23.0,First-time,  Business  ,Economy,335,0,0.0,3.0,2570,8260,NOISE_480
7991.0,Male,,RETURNING,Business,Business,3315,0,0.0,4.0,9331,1626,NOISE_614
7992.0,Female,41.0,nan,Business,Business,402,0,31.0,-1.0,9746,3127,NOISE_331
7993.0,Female,60.0,Returning,Business,  Business  ,402,4,0.0,4.0,8283,9494,NOISE_679
7994.0,Female,59.0,RETURNING,Business,Business,1658,0,0.0,4.0,9679,2677,NOISE_712
7995.0,Male,,Returning,  business  ,  Business  ,3550,0,0.0,5.0,1640,2436,NOISE_937
7996.0,Male,47.0,Returning,business,Business,3306,0 years,0.0,5.0,3632,4934,NOISE_986
7997.0,Female,35.0,  Returning  ,Business,Business,530 years,0,1.0,5.0,5713,5321,NOISE_556
7998.0,Female,,First-time,Business,Economy,530,0,0.0,4.0,4022,2500,NOISE_570
7999.0,Female,23.0,First-time,Business,Economy,125,0,0.0,0.0,7317,2351,NOISE_545
8000.0,Male,39.0,nan,Business,Business,402,0,0.0,4.0,7845,8893,NOISE_181
8001.0,Female,28.0,First-time,  Business  ,  Business  ,402,0,0.0,1.0,5986,1919,NOISE_545
8002.0,Male,44.0,Returning,Personal,  Business  ,335,0,2.0,4.0,7523,2360,NOISE_493
8003.0,Male,21.0,Returning,Personal,  Business  ,335,0,7.0,5.0,7260,2018,NOISE_835
8004.0,Female,44.0,Returning,Personal,  Business  ,125,0,0.0,,9508,8495,NOISE_675
8005.0,Female,,nan,Personal,Business,294,0,0.0,1.0,2038,2208,NOISE_383
8006.0,Female,26.0,Returning,Personal,Business,125,0,0,4.0,9901,4090,NOISE_793
8007.0,Female,20.0,First-time,  Business  ,Business,335,6,0.0,2.0,8840,3735,NOISE_580
8008.0,Female,55.0,Returning,BUSINESS,Business,1660,0,0.0,5.0,7406,6553,NOISE_866
8009.0,Male,61.0,Returning,Business,Business,335,0,,3.0,1747,8343,NOISE_299
8010.0,Male,43,Returning,  Business  ,  BUSINESS  ,335,0,0.0,4.0,9426,6073,NOISE_873
8011.0,Female,26.0,First-time,Business,  Economy  ,402,0,0.0,105.0,9200,7516,NOISE_422
8012.0,Male,43,RETURNING,Business,  Business  ,2802,33,45.0,3.0,4983,2395,NOISE_868
8013.0,Female,,First-time,Business,Business,125,0,0.0,3.0,8686,2517,NOISE_216
8014.0,Male,58.0,First-time,Business,  Business  ,294,0,0.0,2.0,9982,8428,NOISE_635
8015.0,Male,20,  First-time  ,Business,Economy,530,0,0.0,4.0,5459,7087,NOISE_826
8016.0,Female,33.0,  First-time  ,  Business  ,Business,335,0,0.0,1.0,1395,7941,NOISE_679
8017.0,Female,37.0,First time,Business,Business,335,0,0.0,1.0,3284,8734,NOISE_220
8018.0,male,,Returning,Business,Business,2938,0,0.0,4.0,1944,8912,NOISE_417
8019.0,Female,22.0,First-time,Business,Economy,335,0,0.0 years,2.0,4316,6262,NOISE_366
8020.0,Male,50.0,Returning,Business,Business,2744,0,0.0,4.0,8927,9077,NOISE_394
8021.0,Female,34.0,Returning,Business,Business,"2,487",0,0.0,1.0,8866,4918,NOISE_388
8022.0,Male,26.0,First-time,  Business  ,  Business  ,402,0,0.0,0.0,2040,6203,NOISE_394
8023.0,Female,,  Returning  ,Business,Business,294,0,0.0,0.0,9231,5631,NOISE_844
8024.0,Male,43.0,Returning,Business,BUSINESS,2244,0,0.0,5.0,1053,4371,NOISE_793
8025.0,Male,42.0,Returning,  Business  ,Business,3276,0,0.0,4.0,6515,9168,NOISE_177
8026.0,Male,53,Returning,  Business  ,business,1517,0,0.0,4.0,8283,8523,NOISE_818
8027.0,Male,38.0,Returning,Business,  Business  ,125,0,0.0,-1.0,3387,7595,NOISE_704
8028.0,Female,48.0,  Returning  ,Business,Business,335,0,8.0,4.0,5399,3915,NOISE_473
8029.0,Female,58.0,First-time,Business,  Business  ,294,0,0.0,4.0,4130,8113,NOISE_917
8030.0,Male,18.0,nan,  Business  ,Economy,530,5,4.0,2.0,7500,4543,NOISE_521
8031.0,Female,50.0,Returning,Business,Business,2061,0,0.0 years,4.0,4787,2165,NOISE_978
8032.0,Male,121.0 years,First-time,Business,  Business  ,530,0,0.0,3.0,6813,5907,NOISE_360
8033.0,Female,47.0,Returning,  Business  ,Business,2324,0,0.0 years,1.0,1677,3197,NOISE_733
8034.0,Male,50.0,RETURNING,Business,  Business  ,3824,23,45.0,2.0,8200,2770,NOISE_715
8035.0,Female,38.0,Returning,business,Business,3174,0,0.0,2.0,6552,8698,NOISE_735
8036.0,M,25.0,First-time,Business,Business,125,0,0.0,4.0,4669,5294,NOISE_597
8037.0,Female,59.0,nan,Business,Business,2291,12,8.0,2.0,8121,8188,NOISE_901
8038.0,Female,41.0,Returning,  Business  ,  Business  ,-294,24,23.0,4.0,2688,3884,NOISE_914
8039.0,Male,57.0,Returning,Business,  Business  ,2026,0,0.0,3.0,4008,7024,NOISE_342
8040.0,Male,55.0,Returning,Business,Business,125,0,0,2.0,3066,5082,NOISE_997
8041.0,Female,38.0,First-time,Business,Business,530,0,0.0,5.0,2150,3931,NOISE_912
8042.0,M,21.0 years,First-time,Business,ECONOMY,335,0,0.0,4.0,2840,1380,NOISE_245
8043.0,M,35.0,nan,Business,  Business  ,530,0,0.0,4.0,3918,8025,NOISE_600
8044.0,Female,24.0,  First-time  ,Business,Economy,402,26,24.0,4.0,8462,5773,NOISE_324
8045.0,male,45.0,nan,Business,Business,3885,0,3.0,0.0,4736,4120,NOISE_555
8046.0,Male,59,Returning,Business,Business,3064,5,0.0,5.0,2807,7209,NOISE_788
8047.0,Female,22.0,First-time,  Business  ,Business,530,23,17.0,5.0,3750,4373,NOISE_542
8048.0,Female,32.0,returning,Business,Business,3212 years,0,5.0,5.0,9200,1865,NOISE_554
8049.0,male,49.0,nan,business,Business,1990,0,0.0,1.0,4540,3392,NOISE_942
8050.0,Female,49.0,  Returning  ,Business,Business,3840,0,0,3.0,1674,4174,NOISE_350
8051.0,Male,46.0,  Returning  ,  Business  ,Business,2192,3,3.0,1.0,2498,5826,NOISE_851
8052.0,Female,52.0,First-time,Business,Business,530,0,0.0,3.0,7501,4565,NOISE_328
8053.0,Male,25.0,First-time,  Business  ,Business,125,6,8.0,4.0,7547,1120,NOISE_700
8054.0,Male,42.0,FirstTime,Business,  Business  ,335,0,0.0,4.0,4450,3084,NOISE_457
8055.0,Male,37.0,Returning,Business,Business,2039,0,0.0,3.0,2328,7021,NOISE_765
8056.0,Male,,  Returning  ,Business,Business,3655,0,0.0,3.0,1251,8319,NOISE_322
8057.0,Male,,Returning,business,Business,2771,0,0.0,4.0,7353,3658,NOISE_716
8058.0,Male,45.0,  Returning  ,Business,Business,125,0,3.0,5.0,5866,5786,NOISE_799
8059.0,Male,41.0,Returning,Business,Business,1911,0,0.0,4.0,7154,2902,NOISE_715
8060.0,Female,57.0,nan,Business,Business,294,0,1.0,1.0,6941,8557,NOISE_911
8061.0,Male,80.0,Returning,Business,  Economy  ,402,71 years,69.0,-100.0,2343,5880,NOISE_552
8062.0,Female,35.0,Returning,Business,Business,2162,0,12.0,3.0,3383,7196,NOISE_313
8063.0,Male,39.0,Returning,  Business  ,business,3061,0,0.0,2.0,2784,9188,NOISE_823
8064.0,Male,61.0,Returning,Business,  Business  ,2895,0,0.0,,8077,7623,NOISE_723
8065.0,M,20.0,First-time,Business,Business,335,0 years,0.0,4.0,7725,6009,NOISE_234
8066.0,MALE,25.0,First-time,Business,BUSINESS,125,0,0.0,4.0,4167,3002,NOISE_100
8067.0,Female,23.0,FirstTime,BUSINESS,  Business  ,125,0,0.0,0.0,9282,5849,NOISE_905
8068.0,male,58.0 years,First-time,Business,Economy,335,0,4.0,2.0,4899,5459,NOISE_438
8069.0,Male,38.0,Returning,  Business  ,Business,3611,23,26.0,4.0,3290,8883,NOISE_646
8070.0,Female,37.0,Returning,Business,  Business  ,125,0,0.0,,7162,1142,NOISE_483
8071.0,Male,51.0,returning,Business,business,3530,0,0.0,5.0,7056,4100,NOISE_471
8072.0,Female,38.0,First-time,Business,  Business  ,294,0,0.0,3.0,1854,6292,NOISE_648
8073.0,MALE,41.0,First-time,Business,Business,335,3,11.0,3.0,1204,4459,NOISE_468
8074.0,Female,59.0,  Returning  ,  Business  ,Business,3861,0,0.0,5.0,8585,1648,NOISE_975
8075.0,Female,44.0,Returning,Business,Business,3384,0,0.0,5.0,6661,5640,NOISE_546
8076.0,male,58.0,  Returning  ,Business,Business,125,0,0.0,4.0,8171,4038,NOISE_153
8077.0,Male,220.0,Returning,Business,  Business  ,335,0,0.0 years,3.0,6666,8565,NOISE_645
8078.0,Male,23.0,First-time,Business,Business,530,0 years,0.0 years,0.0,3371,6727,NOISE_687
8079.0,Female,24.0,  First-time  ,Business,business,402,0,9.0,1.0,1105,8896,NOISE_252
8080.0,Male,53.0,  Returning  ,Business,Business,2930,0,0.0,3.0,2966,7619,NOISE_112
8081.0,Female,47.0,Returning,business,Business,294,0,0.0,2.0,4679,2060,NOISE_559
8082.0,Female,,Returning,Business,Business,530,43,40.0,0.0,5231,4206,NOISE_960
8083.0,Male,,Returning,Business,  Business  ,2610,0,1.0,0.0,6631,8773,NOISE_536
8084.0,Female,39.0,Returning,Business,Business,2407,0,0.0,3.0,3337,1571,NOISE_295
8085.0,Female,48.0,returning,  Business  ,Business,402,0,4.0,1.0,6540,7725,NOISE_906
8086.0,Male,38.0,First-time,Business,Business,335,0,0.0,2.0,2508,6612,NOISE_253
8087.0,Male,,Returning,Business,Business,3638,39,40.0,5.0,2085,5234,NOISE_466
8088.0,Female,,Returning,  Business  ,Business,1616,0,0.0,2.0,9107,7900,NOISE_657
8089.0,Female,,Returning,Business,Business,3661,0,0.0,1.0,6925,4590,NOISE_787
8090.0,male,39.0,  Returning  ,  Business  ,Business,3446 years,0,0.0,3.0,8398,1841,NOISE_580
8091.0,Female,27,First-time,Business,Business,125,0,0.0,5.0,2638,8430,NOISE_236
8092.0,Male,43.0,nan,Business,Business,3346,90,88.0,5.0,1824,9121,NOISE_332
8093.0,Female,60.0,  Returning  ,Business,Business,125,0,2.0,1.0,8269,3104,NOISE_927
8094.0,Female,,  Returning  ,Business,Business,402,27,24.0,3.0,4462,1881,NOISE_624
8095.0,Male,38.0,RETURNING,Business,Business,402,0,9.0,4.0,8358,5803,NOISE_146
8096.0,Male,39.0,nan,Business,Business,125,0,0.0,5.0,1106,7655,NOISE_986
8097.0,Female,20.0,First-time,Business,Economy,335,0,0.0,0.0,7890,7115,NOISE_324
8098.0,Female,-100.0,Returning,Business,  Business  ,530,32,24,3.0,3943,1967,NOISE_145
8099.0,Female,48.0,Returning,Business,Business,125,0,0.0,4.0,4987,6020,NOISE_818
8100.0,Male,23.0,nan,Business,Business,402,0,11.0,0.0,4163,4704,NOISE_884
8101.0,Female,49.0,Returning,Business,business,125,0,0.0,4.0,8751,3041,NOISE_909
8102.0,Male,33.0,Returning,Business,Business,2967,0 years,11.0,2.0,4108,1538,NOISE_258
8103.0,M,52.0,RETURNING,Business,  Business  ,3222,0,0.0,3.0,6525,4286,NOISE_863
8104.0,Female,55.0,Returning,  Business  ,Business,530,0,0.0,1.0,4509,3627,NOISE_930
8105.0,Female,47.0,Returning,Business,Business,3546,19,21.0,2.0,8399,2665,NOISE_872
8106.0,male,22.0,First-time,Business,Economy,530,128,121.0,2.0,3642,7419,NOISE_249
8107.0,Female,29.0,Returning,business,Business,402,0,0.0,3.0,3212,1503,NOISE_756
8108.0,Female,43.0,Returning,Business,Business,3150,0,0.0,2.0,6434,9995,NOISE_864
8109.0,Female,46.0,Returning,Business,Business,3286,0,0.0,1.0,1213,2318,NOISE_942
8110.0,Male,37.0,  Returning  ,Business,  Business  ,335,0,0.0,6.0,1225,9383,NOISE_331
8111.0,Female,25.0,First-time,  Business  ,Business,125,0,0.0,0.0,2049,4160,NOISE_891
8112.0,MALE,30.0,Returning,Business,Business,2748,0,0.0,1.0,3068,2267,NOISE_854
8113.0,Female,40.0,First-time,  Business  ,  Business  ,294,0,0.0,4.0,6862,1661,NOISE_428
8114.0,MALE,48.0,Returning,Business,Business,3872,0,0.0,1.0,3725,6070,NOISE_180
8115.0,Male,35.0,Returning,Business,Business,2392,0 years,0.0,3.0,7416,6452,NOISE_134
8116.0,MALE,53.0,Returning,BUSINESS,  Business  ,3982,0,13.0,2.0,6192,6925,NOISE_642
8117.0,Male,39.0,Returning,  Business  ,Business,530,0,0,4.0,1455,4294,NOISE_299
8118.0,Male,49.0,Returning,Business,Business,335,54,51.0,5.0,4412,3507,NOISE_976
8119.0,Female,44.0 years,First-time,  Business  ,Business,402,0,0.0,4.0,9517,5197,NOISE_764
8120.0,Male,29.0 years,Returning,  Business  ,Business,530,0 years,0.0,1.0,9747,8936,NOISE_102
8121.0,Female,24.0,First-time,Business,Economy,402,0,0.0,3.0,2437,6029,NOISE_176
8122.0,Female,23.0,First-time,Business,  Business  ,335,3,30.0,5.0,5910,4579,NOISE_132
8123.0,Female,23.0,First-time,Business,  Economy  ,125,0,1.0,2.0,4901,3131,NOISE_383
